"id","issue_id","comment_body","commenter_login","commenter_id","created_at","comment_body_processed"
349,108,"> GC takes a while to trigger

Sure, but this seems to be a real leak. Run this with `--expose-gc --trace-gc`:
```js
function printMemoryUsage(msg) {
    console.log(msg, `${(process.memoryUsage().rss / 1024 / 1024).toFixed(2)} MiB`);
}

printMemoryUsage('Mem before loop');
let i = 0;
const run = () => {
    const ac = new AbortController();
    // NOTE: Not removing this listener does not cause a leak
    ac.signal.addEventListener('abort', () => {});
    const composedSignal = AbortSignal.any([ac.signal]);
    const handler = () => {};
    // NOTE: Not removing this listener DOES cause a leak
    composedSignal.addEventListener('abort', handler);
    // NOTE: Properly removing the listener fixes the leak
    // composedSignal.removeEventListener('abort', handler);
    if (++i % 100_000 === 0) {
        if (globalThis.gc) {
            console.log('Running GC');
            globalThis.gc(true);
        }
        printMemoryUsage(`Mem after ${i} iterations`);
    }
    setImmediate(run);
};
run();
```

I pretty quickly come to:
```
...
Running GC
[345584:00000161757C1000]    51263 ms: Scavenge 3926.7 (4090.7) -> 3922.4 (4094.5) MB, pooled: 0 MB, 8.46 / 0.00 ms  (average mu = 0.348, current mu = 0.288) testing;
Mem after 4800000 iterations 4143.23 MiB
[345584:00000161757C1000]    51283 ms: Scavenge 3931.0 (4094.5) -> 3926.6 (4098.5) MB, pooled: 0 MB, 7.92 / 0.00 ms  (average mu = 0.348, current mu = 0.288) task; 
[345584:00000161757C1000]    51304 ms: Scavenge 3935.1 (4098.5) -> 3930.7 (4102.2) MB, pooled: 0 MB, 8.76 / 0.00 ms  (average mu = 0.348, current mu = 0.288) task; 
[345584:00000161757C1000]    51323 ms: Scavenge 3939.3 (4102.2) -> 3934.9 (4106.7) MB, pooled: 0 MB, 7.69 / 0.00 ms  (average mu = 0.348, current mu = 0.288) task; 
[345584:00000161757C1000]    51344 ms: Scavenge 3943.5 (4106.7) -> 3939.1 (4110.5) MB, pooled: 0 MB, 8.07 / 0.00 ms  (average mu = 0.348, current mu = 0.288) task; 
[345584:00000161757C1000]    54025 ms: Mark-Compact (reduce) 3939.1 (4110.5) -> 3870.3 (4079.5) MB, pooled: 0 MB, 2667.97 / 0.00 ms  (+ 0.9 ms in 0 steps since start of marking, biggest step 0.0 ms, walltime since start of marking 2681 ms) (average mu = 0.296, current mu = 0.238) finalize incremental marking via task; GC in old space requested
[345584:00000161757C1000]    54035 ms: Scavenge (interleaved) 3871.3 (4079.5) -> 3870.8 (4082.5) MB, pooled: 0 MB, 7.10 / 0.00 ms  (average mu = 0.296, current mu = 0.238) allocation failure;
[345584:00000161757C1000]    54046 ms: Scavenge (interleaved) 3871.9 (4082.5) -> 3871.3 (4082.5) MB, pooled: 0 MB, 7.63 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54057 ms: Scavenge (interleaved) 3872.4 (4082.5) -> 3871.8 (4082.5) MB, pooled: 0 MB, 7.86 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task;
[345584:00000161757C1000]    54069 ms: Scavenge (interleaved) 3872.9 (4082.5) -> 3872.3 (4086.5) MB, pooled: 0 MB, 8.54 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54086 ms: Scavenge (interleaved) 3875.0 (4086.5) -> 3873.6 (4086.5) MB, pooled: 0 MB, 10.88 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54102 ms: Scavenge (interleaved) 3875.5 (4086.5) -> 3874.5 (4086.5) MB, pooled: 0 MB, 11.84 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54118 ms: Scavenge (interleaved) 3876.8 (4086.5) -> 3875.6 (4094.5) MB, pooled: 0 MB, 10.99 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54145 ms: Scavenge (interleaved) 3880.9 (4094.5) -> 3878.1 (4094.5) MB, pooled: 0 MB, 15.03 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54172 ms: Scavenge (interleaved) 3882.0 (4094.5) -> 3880.0 (4094.5) MB, pooled: 0 MB, 17.21 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54197 ms: Scavenge (interleaved) 3884.5 (4094.5) -> 3882.1 (4110.5) MB, pooled: 0 MB, 15.34 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54243 ms: Scavenge (interleaved) 3892.8 (4110.5) -> 3887.2 (4110.5) MB, pooled: 0 MB, 21.79 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54282 ms: Scavenge (interleaved) 3895.0 (4110.5) -> 3890.9 (4110.5) MB, pooled: 0 MB, 20.91 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54303 ms: Scavenge 3900.0 (4110.5) -> 3895.4 (4110.5) MB, pooled: 0 MB, 8.11 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54323 ms: Scavenge 3903.7 (4110.5) -> 3899.5 (4110.5) MB, pooled: 0 MB, 8.37 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54343 ms: Scavenge 3908.1 (4110.5) -> 3903.7 (4110.5) MB, pooled: 0 MB, 7.47 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54362 ms: Scavenge 3912.2 (4110.5) -> 3907.8 (4110.5) MB, pooled: 0 MB, 7.53 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54382 ms: Scavenge 3916.4 (4110.5) -> 3912.0 (4110.5) MB, pooled: 0 MB, 7.43 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54401 ms: Scavenge 3920.5 (4110.5) -> 3916.1 (4110.5) MB, pooled: 0 MB, 7.85 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54421 ms: Scavenge 3924.7 (4110.5) -> 3920.3 (4110.5) MB, pooled: 0 MB, 7.77 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54441 ms: Scavenge 3928.9 (4110.5) -> 3924.5 (4110.5) MB, pooled: 0 MB, 7.53 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54461 ms: Scavenge 3933.0 (4110.5) -> 3928.7 (4110.5) MB, pooled: 0 MB, 8.22 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54481 ms: Scavenge 3937.2 (4110.5) -> 3932.8 (4110.5) MB, pooled: 0 MB, 8.11 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54501 ms: Scavenge 3941.4 (4110.5) -> 3937.0 (4113.0) MB, pooled: 0 MB, 8.10 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54521 ms: Scavenge 3945.5 (4113.0) -> 3941.1 (4117.0) MB, pooled: 0 MB, 8.37 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54542 ms: Scavenge 3949.7 (4117.0) -> 3945.3 (4120.7) MB, pooled: 0 MB, 8.21 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54562 ms: Scavenge 3953.8 (4120.7) -> 3949.4 (4124.5) MB, pooled: 0 MB, 7.95 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    54582 ms: Scavenge 3958.0 (4124.5) -> 3953.6 (4128.7) MB, pooled: 0 MB, 7.96 / 0.00 ms  (average mu = 0.296, current mu = 0.238) task; 
[345584:00000161757C1000]    57366 ms: Mark-Compact 3962.2 (4128.7) -> 3914.0 (4128.5) MB, pooled: 0 MB, 2771.99 / 0.00 ms  (average mu = 0.236, current mu = 0.170) task; scavenge might not succeed
[345584:00000161757C1000]    60320 ms: Mark-Compact 3926.8 (4128.5) -> 3917.0 (4116.7) MB, pooled: 12 MB, 2924.26 / 0.00 ms  (average mu = 0.133, current mu = 0.010) task; scavenge might not succeed
[345584:00000161757C1000]    60358 ms: Scavenge (interleaved) 3929.8 (4116.7) -> 3923.1 (4116.7) MB, pooled: 12 MB, 13.40 / 0.00 ms  (average mu = 0.133, current mu = 0.010) task; 
[345584:00000161757C1000]    60408 ms: Scavenge (interleaved) 3929.8 (4116.7) -> 3926.3 (4116.7) MB, pooled: 12 MB, 37.48 / 0.00 ms  (average mu = 0.133, current mu = 0.010) task; 
[345584:00000161757C1000]    60450 ms: Scavenge (interleaved) 3935.9 (4116.7) -> 3930.9 (4116.7) MB, pooled: 12 MB, 24.14 / 0.00 ms  (average mu = 0.133, current mu = 0.010) task; 
[345584:00000161757C1000]    60489 ms: Scavenge (interleaved) 3939.1 (4116.7) -> 3934.8 (4116.7) MB, pooled: 12 MB, 22.74 / 0.00 ms  (average mu = 0.133, current mu = 0.010) task; 
[345584:00000161757C1000]    60530 ms: Scavenge (interleaved) 3943.7 (4116.7) -> 3939.1 (4116.7) MB, pooled: 12 MB, 24.70 / 0.00 ms  (average mu = 0.133, current mu = 0.010) task; 
[345584:00000161757C1000]    60553 ms: Scavenge 3947.6 (4116.7) -> 3943.3 (4121.0) MB, pooled: 8 MB, 8.18 / 0.00 ms  (average mu = 0.133, current mu = 0.010) task; 
[345584:00000161757C1000]    60572 ms: Scavenge 3951.9 (4121.0) -> 3947.5 (4124.7) MB, pooled: 4 MB, 7.43 / 0.00 ms  (average mu = 0.133, current mu = 0.010) task; 
[345584:00000161757C1000]    60592 ms: Scavenge 3956.0 (4124.7) -> 3951.6 (4128.5) MB, pooled: 0 MB, 7.97 / 0.00 ms  (average mu = 0.133, current mu = 0.010) task; 
[345584:00000161757C1000]    63380 ms: Mark-Compact 3960.2 (4128.5) -> 3936.4 (4128.2) MB, pooled: 0 MB, 2775.07 / 0.00 ms  (average mu = 0.114, current mu = 0.093) task; scavenge might not succeed

<--- Last few GCs --->

[345584:00000161757C1000]    60592 ms: Scavenge 3956.0 (4124.7) -> 3951.6 (4128.5) MB, pooled: 0 MB, 7.97 / 0.00 ms  (average mu = 0.133, current mu = 0.010) task;
[345584:00000161757C1000]    63380 ms: Mark-Compact 3960.2 (4128.5) -> 3936.4 (4128.2) MB, pooled: 0 MB, 2775.07 / 0.00 ms  (average mu = 0.114, current mu = 0.093) task; scavenge might not succeed


<--- JS stacktrace --->

FATAL ERROR: Ineffective mark-compacts near heap limit Allocation failed - JavaScript heap out of memory
----- Native stack trace -----

 1: 00007FF733B2C21B node::SetCppgcReference+15995
 2: 00007FF733A94BD8 DSA_meth_get_flags+93288
 3: 00007FF734620AA1 v8::Isolate::ReportExternalAllocationLimitReached+65
 4: 00007FF73460D8A6 v8::Function::Experimental_IsNopFunction+2918
 5: 00007FF734459560 v8::internal::StrongRootAllocatorBase::StrongRootAllocatorBase+31552
 6: 00007FF73445322D v8::internal::StrongRootAllocatorBase::StrongRootAllocatorBase+6157
 7: 00007FF73444EAC5 v8::internal::ThreadIsolation::JitPageReference::Size+190789
 8: 00007FF733DC803D BIO_ssl_shutdown+189
```","mika-fischer",426158,"2024-10-10 19:11:30","gc take while trigger sure seem real leak run expose gc trace gc note remove listener cause leak note remove listener cause leak note properly remove listener fix leak run gc mem iteration mem iteration scavenge mb pooled ms average mu current mu test scavenge mb pooled ms average mu current mu task scavenge mb pooled ms average mu current mu task scavenge mb pooled ms average mu current mu task scavenge mb pooled ms average mu current mu task mark compact reduce mb pooled ms ms step since start mark biggest step ms walltime since start mark ms average mu current mu finalize incremental mark via task gc old space request scavenge interleaved mb pooled ms average mu current mu allocation failure scavenge interleaved mb pooled ms average mu current mu task scavenge interleaved mb pooled ms average mu current mu task scavenge interleaved mb pooled ms average mu current mu task scavenge interleaved mb pooled ms average mu current mu task scavenge interleaved mb pooled ms average mu current mu task scavenge interleaved mb pooled ms average mu current mu task scavenge interleaved mb pooled ms average mu current mu task scavenge interleaved mb pooled ms average mu current mu task scavenge interleaved mb pooled ms average mu current mu task scavenge mb pooled ms average mu current mu task scavenge mb pooled ms average mu current mu task scavenge mb pooled ms average mu current mu task scavenge mb pooled ms average mu current mu task scavenge mb pooled ms average mu current mu task scavenge mb pooled ms average mu current mu task scavenge mb pooled ms average mu current mu task scavenge mb pooled ms average mu current mu task scavenge mb pooled ms average mu current mu task scavenge mb pooled ms average mu current mu task mark compact mb pooled ms average mu current mu task scavenge might succeed mark compact mb pooled mb ms average mu current mu task scavenge might succeed scavenge interleaved mb pooled mb ms average mu current mu task scavenge interleaved mb pooled mb ms average mu current mu task scavenge interleaved mb pooled mb ms average mu current mu task scavenge interleaved mb pooled mb ms average mu current mu task scavenge interleaved mb pooled mb ms average mu current mu task scavenge mb pooled mb ms average mu current mu task scavenge mb pooled mb ms average mu current mu task scavenge mb pooled mb ms average mu current mu task mark compact mb pooled mb ms average mu current mu task scavenge might succeed scavenge mb pooled mb ms average mu current mu task mark compact mb pooled mb ms average mu current mu task scavenge might succeed  js stacktrace fatal error ineffective mark compacts near heap limit allocation fail javascript heap memory native stack trace node setcppgcreference dsa meth get flags v8 isolate reportexternalallocationlimitreached v8 function experimental isnopfunction v8 internal strongrootallocatorbase v8 internal strongrootallocatorbase v8 internal threadisolation jitpagereference size bio ssl shutdown
"
350,108,"> Sure, but this seems to be a real leak. Run this with

Yes, I can get the same test results here, I didn't make it clear just now that I was testing the GC speed after uncommenting the `//composedSignal.removeEventListener('abort', handler); ` line, sorry.","System233",20336040,"2024-10-10 19:24:21","leak test result gc speed uncomment line sorry
"
351,108,"I was looking into this. This is done by definition: https://github.com/nodejs/node/blob/main/lib/internal/abort_controller.js#L278-L281

I wonder if changing this would violate the [spec](https://dom.spec.whatwg.org/#abort-signal-garbage-collection)","geeksilva97",15680379,"2024-10-14 14:19:11","look definition wonder change violate spec
"
371,111,"My guess is https://github.com/nodejs/node/pull/53450 introducing `colors.clear` in the dot reporter is the culprit, but I have not tested.","cjihrig",2512748,"2024-09-19 13:21:47","guess introduce color clear dot reporter culprit test
"
372,111,"@cjihrig, just tried, yes, the root cause is `clear`","pmarchini",49943249,"2024-09-19 13:27:30","tried root cause clear
"
682,146,"I’m on macOS and repro it consistently btw","wooorm",944406,"2024-05-02 15:27:01","macos repro consistently
"
352,108,"> I was looking into this. This is done by definition: https://github.com/nodejs/node/blob/main/lib/internal/abort_controller.js#L278-L281
> 
> I wonder if changing this would violate the [spec](https://dom.spec.whatwg.org/#abort-signal-garbage-collection)

It seems that `gcPersistentSignals` exists solely to address the issue where `AbortSignal.timeout()` would block the process from exiting?

https://dom.spec.whatwg.org/#abortsignal-abort-algorithms 
>For the duration of this timeout, if signal has any event listeners registered for its abort event, there must be a strong reference from global to signal.

I don't understand why this needs to be made so complicated. My intuition tells me that Node.js does not need to implement this functionality deliberately, as setTimeout itself can directly hold a strong reference to AbortSignal.timeout, thus preventing AbortSignal from being garbage collected due to the lack of a strong reference. Additionally, AbortSignal.any should also hold a strong reference to the signals.

Furthermore, I have another question: When AbortSignal.timeout is active and there are abort event listeners present, the DOM standard states that AbortSignal must not be garbage collected at this time. Since AbortSignal cannot be garbage collected during this period, shouldn't AbortSignal.timeout be able to block the process exit? Currently, AbortSignal.timeout does not block the process exit.
","System233",20336040,"2024-10-14 16:34:46","wonder change violate spec seem gcpersistentsignals exist solely address issue abortsignaltimeout would block process exit duration timeout signal event listener register abort event strong reference global signal understand need make complicate intuition node implement functionality deliberately settimeout directly hold strong reference abortsignaltimeout prevent abortsignal garbage collect lack strong reference additionally abortsignalany also hold strong reference signal abortsignaltimeout active abort event listener present dom standard state abortsignal garbage collect period abortsignaltimeout able block process exit currently abortsignaltimeout block process exit
"
353,108,"IMO the issue here and the issue with an `AbortSignal.timeout` that has not timed out yet are completely different. It helps to consider the ""settled"" concept for signals as defined here: https://github.com/chromium/chromium/commit/d5b7539036199ad653125222f061f39c66e91a86
- With the AbortSignal.timeout, the signal *will* trigger in the future, therefore it is not ""settled"":
  - Because it has listeners and is not settled, it must not be GCed.
- However in the case here, the source signal is ""settled"" as soon as the `AbortController` is GCed.
  - Because nobody can call `abort` on the `AbortController`, the signal cannot possibly trigger in the future.
  - Because all source signals are settled, the any signal is settled as well and will never trigger.
  - Therefore the handler can never be called.
  - Therefore all of them can be GCed.","mika-fischer",426158,"2024-10-14 16:53:50","issue problema abortsignal timeout diferente considerar conceito settled sinal definir listener settled gc gc source signal settled abortcontroller gc chamar abort abortcontroller signal disparar futuro source signal settled signal settled disparar handler chamar gc
"
354,108,"See especially here for more details: https://docs.google.com/document/d/1LvmsBLV85p-PhSGvTH-YwgD6onuhh1VXLg8jPlH32H4/edit?pli=1#heading=h.7ut6obnf9fz0","mika-fischer",426158,"2024-10-14 16:56:26","detail
"
355,108,"> See especially here for more details: https://docs.google.com/document/d/1LvmsBLV85p-PhSGvTH-YwgD6onuhh1VXLg8jPlH32H4/edit?pli=1#heading=h.7ut6obnf9fz0

Thanks for the reference, @mika-fischer . This week I'll take a look into this. I've got some ideas.","geeksilva97",15680379,"2024-10-28 02:12:02","Thanks reference week look idea
"
356,108,"FYI, PR is done","geeksilva97",15680379,"2024-11-28 15:18:26","pr feito
"
357,109,"> A JavaScript value value is a platform object if [Type](https://tc39.es/ecma262/#sec-ecmascript-data-types-and-values)(value) is Object and if value has a [[PrimaryInterface]] internal slot.

> The primary interface of a [platform object](https://webidl.spec.whatwg.org/#dfn-platform-object) is the value of the object’s [[PrimaryInterface]] internal slot, which is the most-derived [interface](https://webidl.spec.whatwg.org/#dfn-interface) that it [implements](https://webidl.spec.whatwg.org/#implements).

Request's webidl declaration does not extend anything, therefore it's a platform object.

Hopefully this may help someone.","KhafraDev",42794878,"2024-09-26 18:43:21","javascript value platform object type object value primaryinterface internal slot primary interface platform object value object primaryinterface internal slot derive interface implement request webidl declaration extend platform object hope help someone
"
358,109,"@nodejs/web-standards @joyeecheung ","KhafraDev",42794878,"2024-09-26 18:43:51","nodejs web standard
"
359,109,"As you've pointed out, the behavior where structuredClone(new Response()) succeeds in Node.js but throws a DataCloneError in the browser is indeed intriguing. This difference stems from the fact that the Response object is classified as a platform object, which, by design, is not serializable. In the browser environment, trying to clone such objects will rightfully lead to an error, aligning with the Web Platform's handling of non-serializable entities.



when using structuredClone, we should expect it to fail for these types of objects, as seen in the browser.

 Web Platform Tests (WPT) reflect this behavior accurately, consider modifying the test cases. Here's a potential approach for your tests:


structuredCloneBatteryOfTests.push({
  description: 'Serializing a non-serializable platform object fails',
  async f(runner, t) {
    const request = new Response();
    await promise_rejects_dom(
      t,
      ""DataCloneError"",
      runner.structuredClone(request)
    );
  }
});
Monitoring Pull Request #55178: The pull request #55178, which focuses on decorating undici classes as platform interfaces, may provide helpful adjustments to address this inconsistency. Keeping an eye on the developments of this PR could lead to insights that may resolve the underlying issue.


I appreciate your efforts in bringing this issue to light, and I look forward to further discussions as we work towards a resolution.","sOnU1002",113360927,"2024-10-01 10:03:37","behavior structuredclone response succeed node throw datacloneerror browser intriguing difference stem fact response object classify platform object design serializable browser environment try clone object rightfully lead error align web platform handle non serializable entity use structuredclone expect fail type object see browser web platform test wpt reflect behavior accurately consider modify test case potential approach test serialize non serializable platform object fail request response promise rejects dom datacloneerror runner structuredclone request monitor pull request pull request focus decorate undici class platform interface may provide helpful adjustment address inconsistency keep eye development pr could lead insight may resolve underlying issue appreciate effort bring issue light look forward further discussion work resolution
"
360,109,"I am a bit curious how undici will adopt [this](https://github.com/nodejs/node/pull/55234) to address this issue. Don't get me wrong, it will address the issue, but the process will probably be like:
1. release that PR
2. land a new commit on undici to mark all classes uncloneable, which might be semver-major
3. node waits for that undici release and bump the deps

The whole thing could be dragged a bit long, and I am thinking should we consider [the fast win](https://github.com/nodejs/node/pull/55178) with a TODO to drop it once the above process is settled?","jazelly",28685065,"2024-10-04 02:35:31","curioso undici adotar questão errado questão processo provavelmente liberar pr aterrissar novo commit undici marcar classe uncloneable semver major nó aguardar lançamento undici aumentar dependências coisa arrastar longo pensar considerar vitória rápida todo descartar processo resolver
"
361,109,"It won't be a semver-major issue, changes that are made for spec-compatibility are usually considered bug fixes. This bug was only caught in a WPT - the behavior is far too niche to justify the performance overhead of constructing every Response, Request, FormData, Headers, etc.","KhafraDev",42794878,"2024-10-04 03:40:22","issue change spec compatibility bug fix bug catch wpt behavior niche justify performance overhead construct response request formdata header
"
362,109,"@jazelly just confirming the Unidici PR fixed this, and it'll be good-to-go when the next version of Undici releases?","avivkeller",38299977,"2024-10-18 00:15:56","confirm unidici pr fix good go next version unidici release
"
363,109,"Yes, once that's released and bumped in node, this should be resolved.","jazelly",28685065,"2024-10-18 00:19:14","yes release bump node resolve
"
364,109,"I'm gonna close this, as while the latest Node.js doesn't have the Undici needed, it's no longer actionable as an issue. Thx!","avivkeller",38299977,"2024-10-18 00:21:30","close latest node need longer action thx
"
365,110,"@nodejs/fs ","avivkeller",38299977,"2024-09-22 10:04:11","nodejs fs
"
366,110,"Similar issue: #51955","avivkeller",38299977,"2024-09-22 10:04:28","issue similar
"
367,110,"I'm looking into this. A notable difference is that the *incorrect* dirent is created from `DirentFromStats`, while the correct dirent is created from `Dirent`. 

See #55071","avivkeller",38299977,"2024-09-22 23:07:12","looking notable difference incorrect dirent create dirent
"
368,111,"able to reproduce @RedYetiDev ","pmarchini",49943249,"2024-09-19 12:56:24","reproduce
"
373,112,"For reference, a smaller reproduction is:
```mjs
import { Readable, Transform } from 'node:stream';

Readable.from([{}]).pipe(new Transform({
    transform(chunk, _, cb) {
        this.push(chunk);
    }
}));
```

AFAICT this is working as intended. Per [the docs](https://nodejs.org/api/stream.html#object-mode), if object mode is `false`,  ""streams created by Node.js APIs operate exclusively on strings, [\<Buffer>](https://nodejs.org/api/buffer.html#class-buffer), [\<TypedArray>](https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/TypedArray) and [\<DataView>](https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/DataView) objects"". 

CC @nodejs/streams ","avivkeller",38299977,"2024-09-14 17:06:45","working intend object mode false stream node api operate exclusively string buffer typedarray dataview
"
374,112,"@RedYetiDev Thanks for taking a look!

> AFAICT this is working as intended.

The part that I feel is not working as intended is that there is no way to catch the error that is produced when the pipe attempts to start flowing.

It should be possible (and in my opinion, would be preferrable) to throw synchronously in the `Readable.pipe()` call when the modes don't match between source and destination.

Individual streams cannot change their object mode once constructed. From the [documentation on object mode](https://nodejs.org/docs/latest/api/stream.html#object-mode):

> Stream instances are switched into object mode using the `objectMode` option when the stream is created. Attempting to switch an existing stream into object mode is not safe.

So, it should be sound to throw in `Readable.pipe()`. (I.e., there shouldn't be a case where the check would fail in `Readable.pipe()` but things would have actually worked out right when data eventually started flowing.)

The reason I provided a longer repro step was to demonstrate different places in the control flow where an error _could_ be caught.","joelrbrandt",908679,"2024-09-14 17:25:14","modo objeto funcionar pretender erro capturar fluxo iniciar possível preferível lançar sincronicamente readable pipe chamada modo objeto corresponder fonte destino fluxo individual mudar modo objeto construir documentação modo objeto seguro lançar readable pipe caso verificação falhar readable pipe funcionar dado começar fluir razão passo reprodução longo demonstrar lugar diferente fluxo controle erro capturar
"
